neighbor_PAP,neighbor_CAR,AMG,numberOfPatients,neighbor_QUI,neighbor_GLI,neighbor_CF4,ATF,neighbor_CF3,LIN,CF2,TTC,PEN,isVM,GCC
0.0,2.448868656855615,7.548300822570132,2.575345103222261,2.5713396034112996,2.613238704903414,7.354064797871346,2.3053078176293624,4.31329634233912,2.1996057371610034,6.283730158730159,7.663908125006791,2.5970174691591414,4.363286662124143,8.011889138318079
2.448868656855615,0.28397330242645435,6.756068790132926,2.3351870182305823,2.8410905413698724,1.966296670023353,7.093145711125838,2.4943299333066444,3.885080449162559,0.47209302325581415,6.286357569330782,7.157330400946537,2.677574280525877,3.9443364359736375,0.0
7.548300822570132,6.756068790132926,0.0,8.038657088288748,9.505184940621813,9.77881217134972,0.0,10.498741366617228,0.0,0.0,0.0,0.0,9.860352875692111,0.6534987164233329,0.0
2.575345103222261,2.3351870182305823,8.038657088288748,0.0,3.002424447486004,2.5116469407095425,8.215156320410586,2.764040636092596,4.316838215618269,1.739950967813256,2.932312925170068,8.01581360941155,2.3720764767776275,3.480111699455009,11.160014072923138
2.5713396034112996,2.8410905413698724,9.505184940621813,3.002424447486004,1.523824345216378,2.68515438286947,9.155811867242804,2.4422878086700037,4.5430056927273155,1.4603007518796993,10.966159060091856,9.952318055470412,2.56444952133923,2.347922213263688,8.052380952380952
2.613238704903414,1.966296670023353,9.77881217134972,2.5116469407095425,2.68515438286947,0.0,9.481943899681584,2.2187225752830413,4.340575420555808,3.3998290552482855,7.1875,9.886524598891622,1.9828423392187617,1.8598022471738362,6.6086745833833955
7.354064797871346,7.093145711125838,0.0,8.215156320410586,9.155811867242804,9.481943899681584,0.0,10.49191152406626,0.0,0.0,0.0,2.1094237467877974e-15,9.820176120938976,2.2016408825890554,0.0
2.3053078176293624,2.4943299333066444,10.498741366617228,2.764040636092596,2.4422878086700037,2.2187225752830413,10.49191152406626,1.1102230246251565e-16,4.902096242670777,1.0920469077645105,8.123015873015875,10.192195760324342,1.9493132219179994,1.9033384848187573,3.95
4.31329634233912,3.885080449162559,0.0,4.316838215618269,4.5430056927273155,4.340575420555808,0.0,4.902096242670777,0.0,0.0,0.0,1.1102230246251565e-16,4.672912039604331,8.192923489301513,0.0
2.1996057371610034,0.47209302325581415,0.0,1.739950967813256,1.4603007518796993,3.3998290552482855,0.0,1.0920469077645105,0.0,0.0,0.0,1.1102230246251565e-16,1.5044498381877023,0.07308458078293378,0.0
6.283730158730159,6.286357569330782,0.0,2.932312925170068,10.966159060091856,7.1875,0.0,8.123015873015875,0.0,0.0,3.0000000000000004,0.0,8.438106128789652,0.11287895966666794,0.0
7.663908125006791,7.157330400946537,0.0,8.01581360941155,9.952318055470412,9.886524598891622,2.1094237467877974e-15,10.192195760324342,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,9.883304642054867,1.0720389805840402,0.0
2.5970174691591414,2.677574280525877,9.860352875692111,2.3720764767776275,2.56444952133923,1.9828423392187617,9.820176120938976,1.9493132219179994,4.672912039604331,1.5044498381877023,8.438106128789652,9.883304642054867,0.8413010698541554,2.1712954575046974,5.233698141253823
0.6749577398695729,0.613661883443075,0.4425085448313041,0.6014837738777921,0.4946519675210449,0.5025837625668544,0.41717204443542133,0.501231162936345,0.9721997562327293,0.37560434847342605,0.37995905947896846,0.5185180460189526,0.5069582677133311,0.0,0.3760002312921117
8.011889138318079,0.0,0.0,11.160014072923138,8.052380952380952,6.6086745833833955,0.0,3.95,0.0,0.0,0.0,0.0,5.233698141253823,0.09341278192913027,0.0
